Id,Review
50,Everything was excellent! The staff was nice but extremely nice!~ and it was clean and a whistle! I liked the casino... even though i didn't win! Better luck for me next time! And the machines are updated
50,Love that getting a drink while at slot machine was as easy as pushing a button. Service was quick. We ate at the night buffet and found it to have a wide range of food and excellent service. Bring a sweater or wrap because the casino was cold. Much rather it be cold than too hot though.
40,"We were only visiting the casino so I can't rate the hotel. However, the casino was fantastic. There were many, many games to play. The location was great also. Very close to many attractions. The only complaint that I would have is that some of the machines had issues and it took quite a while for someone to show up to fix them, sometimes not at all. I'm not sure if it was a network issue or what. Other than that, it was great!!"
50,"All dealers I had were great. They have all the tables and slots you need. I love the electronic craps table, that I call ""The Bubble"" Nice that it is smoke free. They layout if very nice too with the location of it being close to many of the areas of the city we would visit."
50,"The property and service at the Casino is great. Parking is free as long as you play for 30 minutes or more. If you’re looking to win a lot of money, take up a new hobby. All in all I had a great time, met nice people and enjoyed the food."
50,Everything was excellent! The staff was nice but extremely nice!~ and it was clean and a whistle! I liked the casino... even though i didn't win! Better luck for me next time! And the machines are updated
50,Love that getting a drink while at slot machine was as easy as pushing a button. Service was quick. We ate at the night buffet and found it to have a wide range of food and excellent service. Bring a sweater or wrap because the casino was cold. Much rather it be cold than too hot though.
40,"We were only visiting the casino so I can't rate the hotel. However, the casino was fantastic. There were many, many games to play. The location was great also. Very close to many attractions. The only complaint that I would have is that some of the machines had issues and it took quite a while for someone to show up to fix them, sometimes not at all. I'm not sure if it was a network issue or what. Other than that, it was great!!"
50,"All dealers I had were great. They have all the tables and slots you need. I love the electronic craps table, that I call ""The Bubble"" Nice that it is smoke free. They layout if very nice too with the location of it being close to many of the areas of the city we would visit."
50,"The property and service at the Casino is great. Parking is free as long as you play for 30 minutes or more. If you’re looking to win a lot of money, take up a new hobby. All in all I had a great time, met nice people and enjoyed the food."
50,"Great hotel with friendly staff. Great location, comfortable beds, pillows, and sheets. Huge bathtubs and everything was sparkling clean. The hotel is not connected to the casino, but is directly across the street."
50,The suite was very nice! Cleaning service was efficient also. The front desk staff was very friendly and provided excellent customer service in every interaction. I would highly recommend this hotel for family getaways!
50,Casino was Clean. Staff was extremely friendly. One of a kind customer service! Buffet was delicious. Highly recommend a trip to Harrah's NOLA! You won't be disappointed. Whole family loved our visit.
50,Had a great time people were very very friendly and will always come back. And the food was pretty good too I don't know why choice of restaurants to choose from. Only thing that I didn't like I had to wait a long time to get service at the slot machines
50,"This is a great place to stay! The beds are very comfortable and there is plenty of room in your hotel room. It was immaculate. The employees are super friendly. The parking is convenient. As long as you gamble for a half an hour each day, you do not need to worry about paying for parking."
30,Unfriendly concierge. Bathrooms need a thorough scrubbing. Bedding needs replacing. I recommend choosing one of the upscale chain hotels nearby. All are walking distance to the French Quarter and Riverwalk.
50,We stayed 3 nights at the hotel. The room was 1113 with a view of the city. The room was a good size and had a sofa with a large ottoman. The hotel was in a great location near the Spanish Plaza on the river. The French Quarter is within walking distance. The casino is accessible without having to walk outside. The Fulton street next to the hotel is a nice addition for dining. We were able to earn free parking for all 3 days with relative ease. We would definitely stay here again.
50,"Great service and great location, wonderful hotel, The hotel is close to the street car stop and is right across the street from the casino. The hotel is also connected to several restaurants and bars and the French Quarter restaurants are only a 5 min street car ride away."
50,The location is great and transportation is easy to access. Staff is helpful and work hard to make sure you are happy. Property is clean in the hotel and also the casino. Highly recommend. We will stay again!
30,For our 45th Wedding Anniversary I ordered wine to be in our room when we arrived. Was not delivered and had to call services to find out why it was not there. Not happy with a $96 room charge for the wine.
50,"Buffet is excellent, friendly staff, the casino is clean and variety of entertainment going on throughout the place. Comfortable atmosphere and the employees at the gaming machines got you your drinks in a timely fashion. Great overall experience !"
40,Great place yo stay...Customer service 💯 good and rooms are very nice and clean! I will most definitely recommend to anyone who visits New Orleans with great price. I can not express how much we really enjoyed.
40,The casino is very clean and welcoming with very modern rooms. It has a great location with a short walking distance to the French quarter and other attractions within the city. The hop on hop off bus stops right across the street from the hotel.
20,Dirty towels stained with make up. Reported it immediately to assistant GM who did nothing. Remote for tv missing. Not impressed with this casino hotel . I expected better from Ceaser’s property located in New Orleans.
50,"Its location is in the heart of New Orleans. very convenient to everywhere. Giant parking, casino is big with the most recent machines and tables for all kind of games. Very interesting. Room is large, clean. Good service..."
50,"Harrah's has a great location. It is walking distance to the French Quarters, great restaurants, Bourbon Street and famous beignets. Rooms are every nice. Casino is nice and clean. I left a lot of money there so I'll have to go back."
50,I like my room location it's on 8th floor at Caesars Hotel casino in tower and restaurants was great we did not win anything or get a play we did have breakfast comps breakfast which was delicious would like stay again
50,"Wonderful hotel, My only wish is that they had a pool and casual dining/fast grab foods in the hotel. It is a pain to go to the casino for a sandwich. Overall, the hotel is very clean and quiet. This was our second stay and would do it again."
50,"An excellent experience there. Very nice rooms and excellent service. Rained put a damper on things and made getting around a little more complicated. Still, I’ll do it again next year! The slot machines were fine! Never the less I will do it all over again. Never won before and finally did a little anyway! Thanks for a terrific time!!!❤️ all over again"
50,"Awesome! Casino, club, food etc... A great time and great hospitality! I was on a girls trip with my sisters and cousin And we all agree that Harrahs was by far one of the top hotels to stay/visit in NOLA!"
10,"the room was dirty , the staff was not friendly at all... the headboard had oil stains on it and crayon stains all over headboard, Dirt on top of lamp and behind the night stand. Not at all what I recieved at other Harrahs ( they sell you the water for $6.00 a small bottle, wow )"
50,Opted out of housekeeping for Reward Credits..but we were able to get everything we needed Walking distance to Convention Center. and Bourbon Street. Casino was very nice and convenient to get to. I'm ready to visit again. Loved it.
50,"The rooms are large and the bathroom is wonderful with a large bathtub, separate shower and separate room for toilet. The employees are very helpful and always greet you with a smile. I didn't win much money but I enjoyed the Casino. The Casino has a nice Buffet and a couple of places where you can get quick food to go."
50,The room was extremely clean and elegant. The Hotel was centrally Inna great location. The staff was super NICE!!!!! The buffet was exceptional. The proximity to the Casino was unbelievable and the staff there were of great hospitality.
50,Very nice and hospitable staff. Food options in house are great- lots of games. Would definitely recommend to anyone. Ideal location right in between the warehouse district and French quarter. Good times
50,"Nice full of fun It is acosiest place in New Orleans This property has one of the best foods available in the area.Convieniently placed in the best part of Famous city of. Ew Orleans,a walking distance from French Quarter and Burboun Street"
50,The Harrahs in New Orleans is one of the nicest places to stay in town! Its also a great place for gaming! Thanks for a great time once again! The hotel is clean and the rooms are comfortable..nice beds and well maintained!!
50,"I highly recommend this casino and hotel to anyone. The staff, facilities, and amenities were second to none. There are plenty of sites to see and the staff are ready to help you find them. You won’t be disappointed."
50,Our room was exceptional. Very clean . The mattress was extremely good. The room had lots of amenities. The girl who cleaned our room did an exceptional job. We ate in the buffet one night and the food selection was outstanding and very good.
40,"We stayed at a hotel in the French Quarter but the casino is in a perfect location,... only a few short blocks away. The casino staff and dealers were very nice.. Smoking was not allowed inside but the air conditioned smoking patio is a nice touch. I was shocked to discover that drinks were free when gambling. I thought that only happened in Vegas and AC. I'll be back on my next visit to this great city!"
50,"Room was lovely. Large room with a great view of the river. Bathroom was large with a separate toilet room, which made it nice as I was travelling with a friend. Beds were comfy. Haven't slept that well in a long time. Housekeeping was timely bringing up extra towels, etc. Great experience. Casino was good. Just a short walk through the tunnel. My friend likes to play Let it Ride poker and there was a $5.00 table. We had a blast playing that game. Slots and video poker were good too. Hotel location was very near the French Quarter. Easy for sightseeing. We took the city tour that was suggested by the concierge. Southern Style, I believe, very informative. The air conditioned bus helped, since it was so HOT. Great stay!"
50,"Queen room with river view. Pleasant and quiet. Great hotel!! Staff is all friendly. Great casino with friendly people. Third or fourth time staying here and was not disappointed about anything!! Outlet mall within walking distance as are many attractions. The Trolly stops adjacent to the casino. My ""go to"" hotel in New Orleans!"
50,"Had the pleasure of neing at harrahs,new orleans, hreat buffet and the palm room AKA tge diamond club is excellent our waiter pedro is top notch professional and courteous , all the staff in the palm room including the manager Mr Greg was very accomadating and treated us very professional and courteous, Thank you Harrahs for top notch customer appreciation, we will be back very soon"
50,"From the scenery all the way to customer service, everything was amazing. Definitely felt as if I was a vip member or some sort of important being. A night for the books if you ask me, my girlfriend had a wonderful experience also."
50,Overall despite the rude and disrespectful waitress. Harrah's is a very wonderful place to have a really nice time. Even though one person's lack of people skills can be a turn off Harrah's is a place to be . O personally choose not to be for awhile.
50,Beautiful room decor. Comfortable beds. Nice lighting. Excellent black our curtains. I loved the view of the river from my room. I would recommend this hotel for any stay. Very conveniently located near everything.
50,I wish I could have gotten the gift but we made it to late. I really enjoyed myself and will be back. Only thing I had a problem with is the drink servers are very slow. I order and moved down to machines and they still never came
50,"Harrah’s was a very nice hotel to stay at in New Orleans, our suite was very beautiful and cleaned. The Staff was outstanding and very helpful. I loved the Casino very clean with helpful staff! We will return there again sometime this year."
40,Over all very good service! It’s always a exciting place to go for a fun filled weekend! If you are looking for a good time then you need to go to Harrah’s of New Orleans. I can’t wait to go back and have fun again soon!
50,"Bed was comfortable, bathroom was small and crowded for 2 people but we managed. 25th floor so we had a good view of both the river and downtown. If we return this Hotel will be on the top of the list"
50,Our (myself and husband) stay at the hotel was was extremely beautiful and we would refer anyone and everyone to this hotel. Also the limousine drivers that picked us up and took us back to the airport was absolutely extremely kind.
50,"The casino is large and has many machines. When we go to casinos we like to play slots and eat at the buffet,but I think Harrah's buffet is to expensive, that's why we don't go to often. I do like that we can park in the garage and not have to get out in the weather."
50,Very positive experience! The staff was very courteous & helpful. The room was extremely clean and comfortable. I plan to visit again in the future. The food purchased from the casino vendors was very fresh and tasty. The shops in the casino were very quaint and affordable.
50,the Food in the steakhouse was outstanding. Waitress was extremely helpful with deciding what to choose. Service was very good. Would go back and dine here again and recommend to anyone traveling to New Orleans and Harrahs.
40,"I enjoyed my stay at The Hilton! The food was great at the restaurant in Harrah's . I was not familiar with the machines...I was not able to get funds off my credit card because of my temporary license, but I did have the picture ID to go with it??"
50,Excellent Location to things you want to do in New Orleans. Riverfront and Bourbon street and French Quarter. Trolleys always running right at the site. Must see and do if not taking small children with you or have someone to watch them while giving the Casino a swing.
50,"Nice large room everything was great. The room was spotless, and everyone at the customer service desk was extremely friendly. One of my favorite places to stay in New Orleans. Love the concierge app that is available"
50,Had a great time. Staff was great and handled my needs above expectations. Would definitely go back extremely pisitive. Buffet was great the only thing i wish they would change is get RID of PEPSI priducts and bring coca cola in.
50,We made an impromptu trip to new Orleans for my husband's 38th birthday. It was an awesome experience from the Casino to the riverboat ride to walking thru the French quarter. Can't wait until our next visit.
50,"Room was very nice, clean, nice view, friendly staff. Very polite, very helpful with restaurants and things to do. All employees were respectful and eager to make sure we had a wonderful experience. We felt like we were at home."
50,All employees I encountered were friendly. I did not win but I enjoyed the casino. The setup is a little confusing and it it easy to get lost in there but they have a variety of games for everyone. I would go again.
50,Everything was GREAT! Would definitely recommend this property to anyone planning to visit New Orleans. The location is central to everything and the service was top notch. We will surely return!!!!!!
50,"Room was cozy and comfortable. Room service was excellent! The casino is smoke free and thank goodness for this, it made our trip very fun and pleasant. I highly recommend this destination for anyone wanting to have a fun time with a good experience and great food!"
30,"I stayed in this particular hotel from August 07-10th, 2019. The check in process was smooth. Asked about an upgrade, the rates were reasonable however i stayed with the river view room on the 24th floor. Room was clean (except the coffee table, it was a little dirty but we didn't eat in the room so it wasn't a big deal). Room was very spacious and amenities were some of the best i have seen (i travel very often and this was by far very nice). Unfortunately for me, on Friday, August 9th, 2019, after a long day, I went to my room to find my door open (the little metal latch was holding the door open) and the house keeping sign was still lit. I took a picture. With reservations, i slowly pushed the door open to find a clean room, indicating that someone in deed did come in the…"
50,"Myself and some friends made a trip to the casino while visiting New Orleans, we had a ton of fun and the staff was very friendly and helpful. I would recommend a stop there even if you are not staying at the hotel."
50,"This is a very nice hotel. clean comfortable, the employees provide wonderful customer service and the price was extremely good for that city. The location is good for touring the city and shopping either in outlet or regular stores."
50,beautiful hotel and casino with lots of action! casino was cold as h--- so bring something warm to wear inside. Dealers were first rate. Looking forward to next adventure. Just a craps player at heart. Wes
50,"I loved my experience here. The location was great. The people were great. The food wad was delicious. I won a little money while I was there. I will return very soon. Oh did I mention, beads, beads, beads, and more beads."
50,This was the nicest room I have ever had the privilege to stay in. I thoroughly enjoyed the vast selection of food in the buffet and even tried things I had never experienced. The attendants were delightful.
40,"The staff were extremely polite and willing to assist on any issue. The location could not be better for visiting the local area. Within walking distance to the French Quarter, Riverwalk Shopping, and Cruise Port. I lowered the rating due the poor quality of Keno machines lower payout. The buffet was was good but I felt it was over priced."
50,"The Service was subperb. The rooms were spotless. Employees were professional, caring, courteous and friendly. Ouer stay at this location was nothing but good. Would recommend to everyone traveiling to NOLA to stay at this facility!!!"
50,The room was great. We were within walking distance of the French Quarter and the restaurants. The casino was another sort of entertainment. When it was to hot to be outside it was there.The table games with minimum of $25 was just to high. The house is going to get all your money anyway why not let you play longer and enjoy yourself. I didn't play when it was this high.
50,"The service I experienced was great very polite My room was the Bomb"" The view you couldn't ask for more. The location & amenities was very good Overall I liked everything about my stay have nothing bad."
50,"Well we stayed at our timeshare, this was our first time ever in New Orleans and always like to visit the casinos resorts, and yours was awesome. If we ever go back to New Orleans, I won’t miss going back to your casino. Thank you"
50,I only visited the casino for two days while staying in NOLA so I cannot attest to the condition of the hotel or other areas itself. The customer service and cleanliness of the casino was top notch. I even won!
50,"Went for the weekend. Had a great time. We stayed in the casino almost 24/7. If you have never stayed at this hotel. It’s beautiful, very clean and modern. The suits are amazing and have more room in them than my house does!"
50,"Our stay was totally last minute! We expected a tiny room next to the ice machine! WRONG!! Our room was amazing, clean, smelled fresh and truly made US smile when we entered! Friendly staff ! Welcoming!"
50,Great place to go and have fun. Service was great. Everything was really clean. All the staff was very knowledgeable and helpful they answered all off our questions we luved that you could order drinks from the machines
50,"This is one of my favorite Harrah's locations. It is considered non-smoking, but there is an outside, fenced, covered balcony area that provides a good supply of slot machines and other gaming. That's where smokers hang out. The buffet, although somewhat pricey, is wonderful. The range of gaming is good. There are typical slot machines throughout with choices for chances, types of games, and choices in denominations to play. It is conveniently located."
20,"A nice room. Location was easy to find but parking is a hassle. A very comfortable,clean bed. Clean, nicely stocked bathroom. Nice large screen TV. Employees at the hotel are friendly and knowledgeable. Concierge Robert was absolutely great."
50,"Went for the weekend. Had a great time. We stayed in the casino almost 24/7. If you have never stayed at this hotel. It’s beautiful, very clean and modern. The suits are amazing and have more room in them than my house does!"
50,"Our stay was totally last minute! We expected a tiny room next to the ice machine! WRONG!! Our room was amazing, clean, smelled fresh and truly made US smile when we entered! Friendly staff ! Welcoming!"
50,Great place to go and have fun. Service was great. Everything was really clean. All the staff was very knowledgeable and helpful they answered all off our questions we luved that you could order drinks from the machines
50,"This is one of my favorite Harrah's locations. It is considered non-smoking, but there is an outside, fenced, covered balcony area that provides a good supply of slot machines and other gaming. That's where smokers hang out. The buffet, although somewhat pricey, is wonderful. The range of gaming is good. There are typical slot machines throughout with choices for chances, types of games, and choices in denominations to play. It is conveniently located."
20,"A nice room. Location was easy to find but parking is a hassle. A very comfortable,clean bed. Clean, nicely stocked bathroom. Nice large screen TV. Employees at the hotel are friendly and knowledgeable. Concierge Robert was absolutely great."
50,It was fun and we won a little money. My boyfriend does not like casinos and he enjoyed himself as well. I will consider staying at the hotel my next trip for the location. It is right by the mall and not far from the French quarter
40,"I highly recommend Harrah's New Orleans! It located in the center of it all, entertainment and restaurants. Any thin you want to do is within walking distance. I love having the ACME Seafood Restaurant right there inside the casino!"
50,"3rd stay at this Harrah's New Orleans. Would not stay anywhere else in New Orleans. Great location overlooking the mighty Mississippi River .Excellent and breathtaking view from room.Rooms very neat clean and updated. All staff friendly,courteous and helpful.Casino great..did pretty well. Hotel/Casino close to wonderful sights stores Bourbon St lots of live music Food fabulous esp shrimp eteaufe and po boys. Fun exciting. So much to see and do."
50,We drove down from Chattanooga just for the day. We were on the mood for fresh seafood and some fun on the games. As always the seafood buffet did not disappoint. The selection was plentiful and the quality was five star.
40,"The hotel rooms are very large and have good views. It is centrally located in the heart of all the things to do in New Orleans. The hotel staff is very friendly. The casino staff are a little less friendly and don't like to give directions. The casino is clean and there is no smoking inside the building. The outside smoking area does have slot machines and some gaming tables, but is dirty and most machines aren't working. All in all it isn't too bad."
50,Beautiful room and helpful valet and front desk staff. I always enjoy visiting New Orleans and this hotel. The Steakhouse in the casino also has excellent food and a $39 menu at the bar. I will continue going back there.
50,"Hotel isy favorite place to stay, everything you need in a central location... And the Steakhouse is amazing... Best crab cakes in the city of New Orleans!! Hotel check in staff is super friendly and accomadating that's why we stay here at least once a month!! And we live within 50 miles of the property!!"
50,The room that we had at Harrah's New Orleans was beautiful. We was so delighted with our room that we shared a picture of the room with family. We cant wait to have another leisure trip in New Orleans.
50,Me and husband had ALOT of Fun playing games!! Hotel was an awesome experience as well! Staff was ALWAYS Super Friendly!!! Came back 11 days after our first time and will be back again SOON!! Thanks Harrahs @ Nola
50,"The property was extremely clean and very relaxing. Food was great, and affordable. This was a perfect place to relax and unwind from the everyday norms. If you're looking for comfort and being considered a VIP"
50,was top notch very polite and helpful.would recommend as a good place to stay and travel the attractions are a plus to experience and would suggest offering some sort of free play at the casino club card when signing up.
50,A very nice gaming experience in s smoke free area. The facility has outdoor accommodations for smokers where they can continue playing slot machines. The live band showing and playing was a pleasant surprise and made the experience more enjoyable. I plan to return soon.
50,nice service.nice people. nice games.everything were excellantn here.i want to come back with my friends and family again and again in harahs new orleans.i likethe new games here. nice free drinks and waiters r nicely behaved.
40,Great experience-Friendly Staff at New Orleans location-loved the fact that you can order from machines and have delivered to you-had bad experience when person next to me spilled her drink all over the machine and floor-no one ever came over to clean the machine or floor while I was there-no place to put empty drinks either-otherwise very pleasant experience
50,Had a wonderful time at Harrahs. I even ran into family members while at Harrahs. Wonderful and friend staff. Food and drink a where absolutely wonderful. I every won a couple of times on the slot machines.
50,A very welcoming casino. Lively and entertaining atmosphere both inside as and outside of the casino. Excellent dining experiences with a nice variety of venues. Rooms are very nice with easy access to the surrounding areas including French Quarter and Bourbon Street.
40,Bachelors party weekend had a blast! Went with a group of friends had some drinks and a lot a fun! Casino was located in the heart of the city. Beautiful place beautiful women! Will definitely be back soon only this time to win some money!
50,Harrah’s is a world class casino. It hold its own against the best in the country. The buffet is excellent especially on Friday/ Saturday when they have seafood night. The side restaurants also have some quick pickup meals . Strange but the food there is sometimes better then there counterparts outside the casino. The hotel is nice and convenient play first if you get in the bed first your liable to fall asleep. Also they have a great second line show running in the casino itself and the background music is nice
40,Didn't stay in a room this time. I have stayed in a suite clean and very nice! Hotel has great customer service! I would recommend anyone to stay here beautiful view and right downtown. Food was good also in the Harrah didn't have Crab legs but they did have Blue crabs
50,"Did not stay at the hotel, but the casino has variety of machines and card games, with a great night life!!! Love the ice bar!!! Several options for great food, great location. Would definitely come back again."
50,"I had a two room suite. The room was great. It was a little worn but everything functioned properly. The staff was helpful and courteous. Room service was fast and hot. The valet service was helpful, fast given the circumstances."
40,"Pleasant customer service and gambling experience. Non Smoking. My only issue was being denied a reshuffle as the only player at my initial sitting at a black jack table. Had I joined a game in progress or joined with other players, I'd have never made the request. But to be denied a reshuffle to start a session was rather petty customer service in my opinion. Casino's are supposed to be in the gambling busy, but if they prefer customers drive back home, so be it. I should have left."
50,"Great casino , love the perks of being a member already. Great casino, the people working on the floor are great and is nice help , if you have any questions one of the workers standing in the floor will give you the best and fastest assistance with whatever your needs are."
50,"When we go out of town and it’s just going to be “us girls”, I feel safer staying at Harrah’s compared to anywhere else. The staff is excellent, the rooms are great and it’s easy to get to and from anywhere you want to go."
40,"We stopped into NOLA for one night and decided to go to Harrahs and press our luck. Parking is $30 but you can get a players card and if you play enough they will validate the parking. However, good luck at the Rewards desk. Those folks are rude and very unhelpful. Good variety of slots and I absolutely love, love, love the non smoking casino. They have a great atmosphere with music and a mini parade throughout the casino. Located right off Canal street so you an literally walk out and be on Canal street. We enjoyed our stop...can't say we were winners but had a good time."
50,"Great atmosphere, tables, and staff. Waitresses service in the casino floor were very attentive, efficient and fast when providing a drink services. The facilities at Harrah’s were very clean. Recommend for a weekend getaway."
40,"Average to great trip, looking forward to coming back to NOLA, wish Harrah's would do away with all the video games and have more Dealers rather than virtual dealers, overall good experience, will definitely be back"
50,Harrahs was a great place to have fun and enjoy the overall atmosphere with family and friends. The lobby was beautiful and the food was great. My husband and I enjoyed this brief getaway and enjoyed the machines at the Casino
40,I visited family and friends! Took long time to get drinks delivered! Enjoyed buffet although bit pricey! I will return in October if all is well! Please send me coupons special offers so it will make trip less costly! Thanks
50,We were placed in an upgraded corner suite on a high floor with great views. WE were able to check in early which was nice as we arrived at noon. .The front desk knew my room preferences and were prepared for our arrival.
50,All the rooms we have ever stayed are top notch. No complaints at all. Love the spaciousness of the bathrooms. Shower water pressure was excellent. Makes us relaxed like we are in the lap of luxury. Beds are very comfortable as it always seems we sleep late when we go there because we get very good rest.
50,"Me and my family stayed at Harrah’s New Orleans and the stay was awesome, everything was so perfect and the people there were absolutely amazing. I can’t wait to go back and stay at Harrah’s New Orleans !!!!!"
50,"Absolutely love staying at this hotel! The front desk and valet staff are extremely friendly and helpful. The location is perfect for getting to see New Orleans. The hotel is located across the street from the casino, close to the convention center & Fulton St restaurants, and just a short walk to the French Qtr, Jackson Square, the Superdome, etc. The rooms are clean, large, and well-maintained. Liked having the added security to need your room key to access the floor buttons on the elevator. The bed was comfortable, the bathroom was spacious (with a separate room for the toilet), and the city and river views are amazing. Also convenient to all forms of public transportation. Great place to stay when visiting New Orleans!!!"
30,"The hotel is beautiful. The front desk personnel were great, easy check in and easy check out. I have stayed before and never had any issues but this time housekeeping was not very good. I had to notify them twice on our 2nd day there to get the room serviced. We were without towels and other amenities the whole day until 7:00 pm that evening. And for the price we paid that should never be an issue. But other than that the stay was good since the hotel is within walking distance to the streetcars and to other locations nearby."
50,"Other than a great casino, it is the best place to stay in New Orleans for fun with friends; right in the middle of town - bars, shops, restaurants, activities such as DDay Museum, riverboat rides and every thing was in walking distance"
50,"Loved the hotel, comfortable beds and spacious rooms. Excellent location, close to canal and the French quarter. People and staff are friendly. We’ll come back! Large casino with a variety of tables and slots."
50,"Excellent Service, RoomService, Free Meal Voucher for Multiple Restaurants, 40$ cash toward My Flight back to Atlanta Ga. Had a Free Ride to BoomTown Two Tickets to Basketball Game between Atlanta Hawks and Toronto Raptor at the Mercedes Benz Stadium."
40,"The hotel is beautiful. The staff is welcoming and accommodating! Very convenient to Riverwalk and the convention center. Short walk to Bourbon Street. Great amenities in the room, even a doorbell, separate shower and garden tub, private room toilet. Only drawback that kept me from saying excellent is there is no microwave in the room, nor is there one available for guests. Also the walls are thin! I could hear the guy next door's whole conversation. But I would stay there again. Just bring snacks that don't require warming."
30,I was extremely disappointed that there was no pool and/or spa. Harrah's did advise we could go to another hotel and use their pool!! Plus the convenience/gift shop was outside of the hotel making it difficult if one ran out of something. The did have a Ruth Chris restaurant attached but it is not with the hotel. Was disappointed with this property and I have stayed at many of the Harrah's/Caesar hotels.
50,This is a Good Energy Casino! Buffet was fairly priced for the selection. Dealers were friendly. Must at least walk through and get a break from the heat! I will be back next year for my yearly NOLA experience. It’s a 10 minute walk to Bourbon St as well!
50,"Very nice casino. Large and spacious. Good location in (or very near) the French quarter. Walking distance to lots of activities. Attentive servers. Nice, clean bathrooms. Free drinks for ever 20 minutes of play."
50,We had a business meeting in New Orleans and were lucky enough to get our stay at Harrah’s in New Orleans! It was a great stay!! Our room was amazing and the service was first class!! We look forward to our next visit!! Donna
50,We brought ten people to New Orleans and Harrah's was amazing at accommodating such a large group. The rooms are big and beautiful with a view and the casino is a ton of fun. The people are so helpful and there is a lot to do within walking distance. They also have pedicabs that are super affordable for those who do not want to walk far. The restaurants inside the casino are also amazing.
50,"My experience was excellent, and I would definitely be returning to Harrah's New Orleans. The service was exceptional and the dealer were very engaging and helpful. I did not win any money, but overall I had a great experience."
50,"First class, I so enjoyed myself. I was extremely surprised to receive the quality of my trip compared to my gisit in New Jersey. I highly recommend this hotel. Though, I didn't win any thing and kept losing my card I had a great time. The drinks were yummy too."
50,"Very nice casino. Large and spacious. Good location in (or very near) the French quarter. Walking distance to lots of activities. Attentive servers. Nice, clean bathrooms. Free drinks for ever 20 minutes of play."
50,We had a business meeting in New Orleans and were lucky enough to get our stay at Harrah’s in New Orleans! It was a great stay!! Our room was amazing and the service was first class!! We look forward to our next visit!! Donna
50,We brought ten people to New Orleans and Harrah's was amazing at accommodating such a large group. The rooms are big and beautiful with a view and the casino is a ton of fun. The people are so helpful and there is a lot to do within walking distance. They also have pedicabs that are super affordable for those who do not want to walk far. The restaurants inside the casino are also amazing.
50,"My experience was excellent, and I would definitely be returning to Harrah's New Orleans. The service was exceptional and the dealer were very engaging and helpful. I did not win any money, but overall I had a great experience."
50,"First class, I so enjoyed myself. I was extremely surprised to receive the quality of my trip compared to my gisit in New Jersey. I highly recommend this hotel. Though, I didn't win any thing and kept losing my card I had a great time. The drinks were yummy too."
50,I did not stay at the Hotel. But I did play the slots and had a great time. Recommend Harrahs to anyone wanting to play slots or cards. New Orleans is a great place to visit. All the employees were very helpful
50,Rooms was great. Steak house was warming and the food was wonderful. I had a great time on my vacation. Can't wait to visit again soon. Had a ball. I enjoyed the buffet and the burger place inside the casino.
50,"Excellent French Quarter accommodations!!! Everything was within walking distance of the hotel; Bourbon Street, Canal Street, etc. The sites and sounds, food and laissez faire was memorably exceptional! A must stay location."
40,"As a local New Orleanian I frequent the city often. I enjoyed my stay at the hotel but the casino buffet was some of the worst food I have ever experienced in this city renowned for its food. It miss represents our cuisine so avoid it, spend the 30 bucks a person elsewhere, you’ll thank me."
50,Our experience with Harrah's New Orleans was wonderful. Staff very friendly and helpful. Enjoyed Friday night music review. Restaurants were clean and good. Looking forward to going back in October for Halloween.
50,Harrah's Casino has always been a very nice place for entertainment. It's so many exciting machines to choose from. The staff is also very friendly and always with a smile. It's a pleasure to attend Harrah's Casino New Orleans
50,It was all fantastic! We love Harrah’s the room was super and easy to find. The buffet was delicious and the dining staff special. We won lots of money and enjoyed every aspect of our stay. We look forward to many more!
50,"The experience was a great experience. And hope to visit again.I am a person with direct and short response. My experience was very comfortable, employees were very courteous, professional, very respectable."
50,"We did not have room in New Orleans our. we had room in biloxi, Mississippi. In the future we would like to stay at resort in New Orleans. Our grandson is plays basketball with Tulane. we will be making a lot of trips to New Orleans in the near future."
50,Great casino to visit in the heart of downtown New Orleans. Many slot machnes to chose to play from. Various doors to enter casino so pay attention when leaving casino and notate the correct door. THis casino is tyed to Las Vegas casinos so they did not consider me a new member to receive any perks.
50,Just a beautiful place to be with your friends and loved ones! So many helpful staff members and truly incredible food and atmosphere! Great place to visit and awesome place for the locals to just get out of reality
50,"Nice clean atmosphere! Steven our waiter made my birthday dinner the absolute best!! He did his job, made us comfortable with our food choices. I tried lamb chops for the first time ever and they were delicious! He let me choose my own birthday dessert and it wasn’t small!! Lol was enough for my mother, cousin and myself to eat off of!! Absolutely the best!! U rock Steven!!"
50,They treat you good if you have loyalty. Valet parking for free if you have diamond or platinum status. Parking in New Orleans is the most expensive in the country. We love the perks this casino offers.
10,"I was accosted and robbed in the hallway by my room. I called security and police, both got there at same time 30 minutes later. I was informed by security that there are no cameras in their hotel halls. To add further insult no action was taken by security, local police or state police. I will never go back and warn everyone that the staff are totally indifferent and even rude. Beware and stay at your own risk."
50,Stayed at Harrahs in New Orleans for 2nd time in last three years. Was just as happy the second time as the first. The city was quieter because the Tropical Storm had just hit. So that made it even nicer. The hotel staff was very nice. The room was very clean. Very comfortable bed! Bathroom was nice with a very nice sized tub. It is really nice having the hotel in a separate building from the noisy casino. I highly recommend this hotel to people looking for places to stay in New Orleans!
